node_id,date,daily_load_kwh,temp_c,weather_severity,vibration_g,failure_occurred
NODE_001,2024-06-22,1671.5555099739972,-9.04875452590209,4,0.7582165758161123,0
NODE_001,2024-06-23,4133.744379440617,22.703700386811335,2,1.2996485854171658,0
NODE_001,2024-06-24,1816.1858209127026,15.053408132144725,2,1.3605647776566567,0
NODE_001,2024-06-25,2026.8788805124807,-8.709192009727797,3,1.6521201094143374,0
NODE_001,2024-06-26,2376.5978619243715,16.084299833124795,2,1.3621447969911946,0
NODE_001,2024-06-27,3894.925792608175,22.61193356921084,2,1.1463004584383565,0
NODE_001,2024-06-28,1975.8187184273565,-0.054004773740647494,3,0.4667217648096782,0
NODE_001,2024-06-29,3540.7093612153703,34.52523490782369,3,1.3847165471432554,0
NODE_001,2024-06-30,3736.6948329063375,11.118242717004144,5,1.1546947040583948,0
NODE_001,2024-07-01,4332.016616937508,-5.821732336705808,3,0.325619198051591,0
NODE_001,2024-07-02,4438.28253416014,15.75805190100414,5,0.9898312174828352,0
NODE_001,2024-07-03,3654.6973924588833,-4.526872789520871,4,1.7937958147855495,0
NODE_001,2024-07-04,2502.9698425102843,12.651302063915995,4,0.44249190337183864,0
NODE_001,2024-07-05,3681.6555403933244,0.9262413850901865,2,0.796381861200782,0
NODE_001,2024-07-06,1799.3583102476146,13.407713402528834,4,1.399963237532591,0
NODE_001,2024-07-07,3766.6631898736573,-6.25849881567013,4,0.3530438459594727,0
NODE_001,2024-07-08,1806.3563611102893,-7.276595694888837,3,0.18384343646134083,0
NODE_001,2024-07-09,1939.5646570863905,5.0187470360576025,3,0.23153872278513266,0
NODE_001,2024-07-10,3527.0661303010475,20.506397511662282,5,1.2232109916388423,0
NODE_001,2024-07-11,2419.53444462034,31.671820748728592,2,1.2740903619409178,0
NODE_001,2024-07-12,4217.732919862927,31.396023953771852,5,0.9197632315885933,0
NODE_001,2024-07-13,1034.3943127683071,27.04750658545082,2,1.0912082440248982,0
NODE_001,2024-07-14,4186.484210467019,13.26289096801828,5,0.7902205539465077,0
NODE_001,2024-07-15,4577.617236631599,0.28238613468530005,2,1.701839353745201,0
NODE_001,2024-07-16,2677.421009228202,-1.8279005959937749,2,0.3416118349492647,0
NODE_001,2024-07-17,1035.0347064580521,15.122665855949332,3,1.773232867294637,0
NODE_001,2024-07-18,2730.2487460648,0.5678518740096603,3,1.6787890438566784,0
NODE_001,2024-07-19,4149.999320180006,15.734074504537936,4,0.39459265868271065,0
NODE_001,2024-07-20,1394.3657447403361,13.576824361664851,2,1.245734567623857,0
NODE_001,2024-07-21,2411.232305735969,-2.2840857273120445,2,0.7574996530307152,0
NODE_001,2024-07-22,4205.345633755917,13.6351106604308,4,0.7696162081056519,0
NODE_001,2024-07-23,1561.7778202619297,-4.595883040289827,2,1.1666843278648205,0
NODE_001,2024-07-24,1947.5386542348642,-2.23471560408706,4,1.4428008462069164,0
NODE_001,2024-07-25,4647.790075755065,8.607476640481334,4,1.7722975224877238,0
NODE_001,2024-07-26,2303.29981041491,-4.895032460090645,1,1.182491507937359,0
NODE_001,2024-07-27,1378.7424437538914,29.24029157107266,5,1.0531906803837265,0
NODE_001,2024-07-28,3798.7213098049665,4.58424170142327,2,0.7071547062926493,0
NODE_001,2024-07-29,1460.509420176276,-4.17350085996274,5,1.9246401853667499,0
NODE_001,2024-07-30,1120.6974971584032,27.53701224577661,5,1.2047114719202234,0
NODE_001,2024-07-31,4128.056349093154,32.52921609754484,3,0.3365812175879159,0
NODE_001,2024-08-01,1941.3203529711204,-4.627211313515673,1,1.4116917586767808,0
NODE_001,2024-08-02,3027.1305401771306,-2.7464197352027746,4,0.5067280777292806,0
NODE_001,2024-08-03,3006.6271037088964,26.66690245788508,3,0.9591259728711199,0
NODE_001,2024-08-04,1260.2759009353383,21.358009611865086,5,0.9573314878703527,0
NODE_001,2024-08-05,1514.9355969616836,28.66255098407612,4,0.9375102836615485,0
NODE_001,2024-08-06,2924.1379376051773,9.169730926128103,4,0.725286321383172,0
NODE_001,2024-08-07,4617.440858059055,13.861771855162523,4,1.7551998430503903,0
NODE_001,2024-08-08,4032.226778738647,30.667387811494393,4,1.2413641226949002,0
NODE_001,2024-08-09,2523.396893717414,-5.522672417429158,3,1.5766187871477941,0
NODE_001,2024-08-10,3500.653596942035,3.221343275965042,5,1.0376406736017183,0
NODE_001,2024-08-11,3689.1146855597385,-2.7968895990144054,3,0.6195091213479178,0
NODE_001,2024-08-12,2263.3769253598903,25.99026482886009,4,1.774929155182931,0
NODE_001,2024-08-13,3075.2517845979673,-4.482261933561253,4,1.2765142032604173,0
NODE_001,2024-08-14,1578.0933569040067,31.460289161732035,4,0.08391423758209515,0
NODE_001,2024-08-15,2221.7171636250637,4.101527556251018,2,1.7516315385982015,0
NODE_001,2024-08-16,1897.7737023790983,-8.504417397037894,4,0.1720578009788265,0
NODE_001,2024-08-17,4746.739503508625,7.839222453114303,3,0.8243799867173358,0
NODE_001,2024-08-18,2999.4514052138347,28.28344855137332,3,0.89068948833455,0
NODE_001,2024-08-19,4389.564001158413,-3.8222211550855043,5,0.23724414922627246,0
NODE_001,2024-08-20,2211.034602840302,5.350676705038831,1,0.18720411851883978,0
NODE_001,2024-08-21,2459.937652315666,-7.60471845574137,2,0.037635357777582534,0
NODE_001,2024-08-22,2297.718816831078,23.468598688685766,4,0.97593422132863,0
NODE_001,2024-08-23,2073.1960413638453,21.771459010961006,5,0.4816479249921646,0
NODE_001,2024-08-24,3033.868145216706,29.172855766140387,2,0.4333704016146991,0
NODE_001,2024-08-25,1762.4881952193596,1.9279997879861934,3,0.4400519114606265,0
NODE_001,2024-08-26,3386.7342300951254,-9.705898344677124,1,0.8944975512878761,0
NODE_001,2024-08-27,2085.1893204075486,26.335910214870104,5,1.187410562817923,0
NODE_001,2024-08-28,3368.27134471833,-8.457678461977112,5,1.537113888107117,0
NODE_001,2024-08-29,1269.9841641006562,-9.120558586813704,3,1.373960755109015,0
NODE_001,2024-08-30,4872.025810970112,23.068451692240394,1,1.2448869256057322,0
NODE_001,2024-08-31,4346.08764131944,1.3975860821590977,2,1.9507221991216368,0
NODE_001,2024-09-01,3847.1515702005927,13.583388475206025,1,0.8896323877872321,0
NODE_001,2024-09-02,2982.078059821384,6.724222102446145,3,1.3220987129959605,0
NODE_001,2024-09-03,2466.7247434625324,3.491737847659948,2,0.3572320007159635,0
NODE_001,2024-09-04,2621.768812352946,-1.857724405766259,2,0.2809350946970468,0
NODE_001,2024-09-05,2408.894003196341,-1.500632663770233,4,1.8180381362494749,0
NODE_001,2024-09-06,3689.766919455299,27.986426973689404,3,1.965475684341647,0
NODE_001,2024-09-07,2493.607488298157,4.756265162840487,3,1.743446888918278,0
NODE_001,2024-09-08,1345.1127488694322,10.005346759669713,3,0.18086503437890222,0
NODE_001,2024-09-09,1800.8080111683603,30.776937513200075,2,1.410055590960459,0
NODE_001,2024-09-10,1802.9618043550895,7.170150088662208,2,1.7105624339913277,0
NODE_001,2024-09-11,1541.4847287341213,31.041815761086944,5,0.1544693840810698,0
NODE_001,2024-09-12,2885.475058203884,-4.426409218919755,4,0.49428433109532977,0
NODE_001,2024-09-13,3738.8232099113134,-1.3541235990353702,3,1.7170103565803547,0
NODE_001,2024-09-14,1493.2101637756014,7.9403947468667155,3,1.2885533533669564,0
NODE_001,2024-09-15,3958.336463996169,26.9276365611355,4,0.4421305229811654,0
NODE_001,2024-09-16,4831.72931913479,24.791084840688377,3,0.25848136530468624,0
NODE_001,2024-09-17,2160.6047615044927,26.10326119280878,1,1.3806260573538551,0
NODE_001,2024-09-18,2400.698552714533,26.47032611947005,2,1.5248366052122957,0
NODE_001,2024-09-19,3816.7759790954265,19.236425717402643,4,1.8705041011484589,0
NODE_001,2024-09-20,3978.515937241491,-7.783586524901372,2,1.335494383756126,0
NODE_001,2024-09-21,3926.262780383789,-3.4525856163114526,3,0.2348123260046744,0
NODE_001,2024-09-22,3799.8164988676776,19.078557655714164,1,0.5166605925554539,0
NODE_001,2024-09-23,2718.460302026592,34.094473299673254,3,0.3768210653128903,0
NODE_001,2024-09-24,3356.072742534137,-6.457758012669808,1,0.5790379493077851,0
NODE_001,2024-09-25,4744.4306805623255,15.458629907747458,4,0.18828478908916946,0
NODE_001,2024-09-26,4488.865309136892,15.888173254700924,2,0.24430627516800407,0
NODE_001,2024-09-27,2383.037761689178,15.792704088945491,5,0.5250092321823367,0
NODE_001,2024-09-28,4878.097730261145,17.95293080887884,1,0.6316974336579397,0
NODE_001,2024-09-29,1657.223220970479,3.309759563060199,1,0.9081978158730286,0
NODE_001,2024-09-30,2137.95415749168,5.130328971081195,4,1.8079231009062358,0
NODE_001,2024-10-01,3126.7838219677406,12.543427017728813,2,0.19350326960686193,0
NODE_001,2024-10-02,1088.2651617131387,17.760388516412682,5,0.09569461713511429,0
NODE_001,2024-10-03,2116.9366056852655,1.0021702504613526,1,1.8747443087627944,0
NODE_001,2024-10-04,1318.286781936191,27.13745447748964,4,0.7740453868511084,0
NODE_001,2024-10-05,2885.0594912232846,1.1746198515603403,4,1.8269861469416118,0
NODE_001,2024-10-06,2014.4866474880714,8.178608517710177,4,0.284814843407579,0
NODE_001,2024-10-07,2696.119899762659,9.175390556549875,2,0.605448532029351,0
NODE_001,2024-10-08,1341.398389481895,26.46845326096537,1,1.0674521615322572,0
NODE_001,2024-10-09,3141.1263298057206,1.198107019576545,5,1.0603213075027618,0
NODE_001,2024-10-10,1364.8982941455668,25.99199252999628,3,1.4502360335731939,0
NODE_001,2024-10-11,1121.1993248693757,-6.305631832044728,1,1.7673070567002527,0
NODE_001,2024-10-12,1524.763766444681,34.54581013638216,2,1.7737361656569173,0
NODE_001,2024-10-13,1269.397929552706,-9.843783072827472,5,0.4472799480549867,0
NODE_001,2024-10-14,3756.2742470647368,28.18373069111255,4,0.09780428174592193,0
NODE_001,2024-10-15,1203.6020695960233,20.907905202881782,1,0.06719191458612173,0
NODE_001,2024-10-16,4831.660482817906,14.651966498103903,5,1.9031237893407746,0
NODE_001,2024-10-17,3387.302420035657,8.660104780949538,2,0.42554345274532723,1
NODE_001,2024-10-18,1867.9498565325298,21.93479195198229,2,1.687127141328061,0
NODE_001,2024-10-19,4206.885203323856,25.76434113270534,3,0.6256728201787789,0
NODE_001,2024-10-20,4543.537022501536,7.8585642713657435,1,1.6563136313468396,0
NODE_001,2024-10-21,2182.7090600382335,22.437597515361148,4,1.7365404399236075,0
NODE_001,2024-10-22,2813.902934415141,5.49585293431204,5,0.49414180665385077,0
NODE_001,2024-10-23,2796.474067038531,27.10960455923582,3,0.17527786379574084,0
NODE_001,2024-10-24,1014.7283722647101,-4.945451692602598,1,1.6804453868708393,0
NODE_001,2024-10-25,4688.683580947944,-9.610597631141808,2,1.894751085222461,0
NODE_001,2024-10-26,3785.684964979974,3.540522439295234,2,0.12125917441240719,0
NODE_001,2024-10-27,2539.5584255300955,15.80710137299128,4,1.5627588348041048,0
NODE_001,2024-10-28,4322.175840824515,-8.352119413757148,4,1.9891105811906333,0
NODE_001,2024-10-29,2461.4502214709964,-3.078043342276179,3,0.476062018935254,0
NODE_001,2024-10-30,1555.6533291961832,-5.284873738970405,4,0.9290259735167665,0
NODE_001,2024-10-31,1512.521974753287,18.949112462722997,2,0.5211489574293457,0
NODE_001,2024-11-01,3625.8007226567233,16.599883134010902,1,0.5854112787964456,0
NODE_001,2024-11-02,2205.426266728081,-6.064901659190404,3,1.2148850567591942,0
NODE_001,2024-11-03,3812.769691690714,29.442593180098775,3,1.2893108441432142,0
NODE_001,2024-11-04,2246.4357945432535,-1.1943531889749153,2,0.253638402790596,0
NODE_001,2024-11-05,2886.144517631812,8.433245672918837,5,0.5419056078888056,0
NODE_001,2024-11-06,3573.644156430337,7.906024426760176,5,1.9463364062073811,0
NODE_001,2024-11-07,3069.4688821132163,18.403743569472187,5,1.8526494640715228,0
NODE_001,2024-11-08,1703.5595158797628,7.6959577359353695,1,1.2441392852146789,0
NODE_001,2024-11-09,3471.7160753004705,9.205059672666298,5,0.8712547507062509,0
NODE_001,2024-11-10,4393.32370321851,21.125051198515386,4,0.5398509411437244,0
NODE_001,2024-11-11,4228.719276023048,-7.5974497836927855,2,0.13861147192151302,0
NODE_001,2024-11-12,1168.6937895755177,27.720098711449054,2,1.4982375938290828,0
NODE_001,2024-11-13,3882.6248203047476,25.622121817775913,2,0.1914446034973385,0
NODE_001,2024-11-14,4442.669375295339,-0.8545343539303829,4,1.151650330685512,0
NODE_001,2024-11-15,2514.728261275618,8.64329951746777,1,1.5720194755907797,0
NODE_001,2024-11-16,3096.29700232085,33.87097917959803,4,0.08353812792901705,0
NODE_001,2024-11-17,1995.1671729412994,32.99466751346039,2,1.3464865191727042,0
NODE_001,2024-11-18,3827.909614557982,0.19485654308884293,3,1.18208354834177,0
NODE_001,2024-11-19,2911.3235513770146,18.893969589432572,1,0.7895079454018008,0
NODE_001,2024-11-20,2559.7123921248276,22.174199755899522,3,1.1637870320667636,0
NODE_001,2024-11-21,3774.3257823245613,7.215834689649476,3,1.7665604392311567,0
